i,direction,label,u5,u15,u30,u45,u60,u5_raw,u30_raw,mfe,mae,o5,o15,o30,o45,o60,omfe,omae,has_opt
233,PE,A_Trend-only,0.1740586775129449,0.075564992872168,0.22769187825860682,0.4202928891148594,0.7211572011045608,-0.1740586775129449,-0.22769187825860682,0.7211572011045608,0.075564992872168,0.0,0.0,12.62258778867446,9.712116418854787,4.650427080037959,17.684277127491292,-3.511546978804183,True
240,PE,A_Trend-only,0.1908572387853913,0.4738455635184824,0.7316527237626214,0.4646524399748997,0.20704513024257798,-0.1908572387853913,-0.7316527237626214,0.7316527237626214,0.17386994528092448,0.0,0.0,13.413014608233745,12.682602921646744,41.26826029216468,43.42629482071714,-7.503320053120839,True
247,PE,A_Trend-only,-0.09953770266981632,-0.36678135286820623,-0.28735227700036337,-0.14116256014993223,-0.1671026887244853,0.09953770266981632,0.28735227700036337,-0.0697769350028743,-0.4433952209837555,0.0,-6.120092378752884,-26.732101616628167,-33.371824480369504,-21.160508083140865,20.265588914549667,-41.57043879907621,True
254,PE,A_Trend-only,0.028258211916543097,0.17856784977052786,0.09239032406758163,0.08838206705813478,0.2795759264084041,-0.028258211916543097,-0.09239032406758163,0.2795759264084041,0.028258211916543097,0.0,3.6815324753067804,14.576474109548036,23.196647710266387,5.327746183777298,25.02244836875186,-8.350793175695909,True
261,PE,A_Trend-only,-0.1316896220146413,0.04416420250491493,0.3386591346626666,0.4542890466755267,0.5066838505563664,0.1316896220146413,-0.3386591346626666,0.5157174374323725,-0.1316896220146413,0.0,-10.342717258261937,2.845777233782133,-1.4075887392900925,27.723378212974286,29.19216646266829,-16.67686658506732,True
268,PE,A_Trend-only,-0.02941816511248252,0.14507588274644823,0.1343966858220469,0.27725613147098205,0.29720406534862187,0.02941816511248252,-0.1343966858220469,0.44711581085327134,-0.02941816511248252,0.0,-1.6354445435622957,11.80493606898602,8.296164139161457,8.206958073148964,16.562592922985424,-7.166220636336611,True
275,PE,A_Trend-only,0.12985886921962342,0.2645571994039475,0.05545215688725902,0.13328682073630027,0.2994416471912009,-0.12985886921962342,-0.05545215688725902,0.3730417826961041,-0.09336126777745868,0.0,8.084258468545396,20.723028750355823,32.023911187019635,6.6894392257329915,34.130372900654706,-10.082550526615433,True
282,PE,A_Trend-only,-0.1547559718251268,0.12005189470137845,0.05810915239327086,-0.39950042270373576,-0.03167755876993805,0.1547559718251268,-0.05810915239327086,0.23828787839045296,-0.39950042270373576,0.0,-9.659540775930315,6.650831353919252,12.430720506730013,4.961731327527056,17.102137767220906,-13.908683029823171,True
289,PE,A_Trend-only,-0.27577540366245934,-0.47881883273261927,-0.20728612758804665,-0.2614310420067545,-0.24870294645309432,0.27577540366245934,0.20728612758804665,-0.11818945871249209,-0.5315495143120241,0.0,-15.405332615136006,-26.959332076488018,-17.349851871801782,-24.831672502019927,4.174521949905737,-40.15620791812551,True
296,PE,A_Trend-only,-0.11683680985059564,-0.1648629942106128,-0.23024317796123128,-0.09766669424471353,-0.31580243077065084,0.11683680985059564,0.23024317796123128,0.0020179069058823274,-0.4078189856789205,0.0,-9.836065573770497,-13.348946135831389,9.104215456674462,-3.5421545667447374,14.461358313817321,-18.03278688524591,True
