i,timestamp,direction,spot,open,high,low,prev_open,prev_high,prev_low,prev_close,ema20,ema50,rsi,ema_sep_pct,body_pct,upper_wick,lower_wick,close_loc,range_vs_atr,pullback_depth_pct,band_pos,sig_bull,prev_bull,u5,u10,u15,u30,u60,next_dirs,contract_found,premium,option_atr,strike,strike_dist,expiry,dte,instrument_key,o5,o10,o15,o30,o60,opt_next_dirs
2583,2024-11-22T11:00:00+05:30,CE,23540.95,23530.65,23545.05,23526.9,23516.5,23533.95,23506.95,23532.05,23505.413345,23452.612089,57.6453,0.2251401924852878,0.5674931129476866,0.2258953168043547,0.20661157024795873,0.7741046831956453,0.44253342608568547,-0.09141151735828201,0.8841175096434943,True,True,-0.05479812836780782,-0.014655313400694227,-0.06584271237991669,-0.048426252976202976,0.21367022146514592,"down,up,down",True,192.45,23.357368,23550.0,9.049999999999272,2024-11-28,6.0,NSE_FO|42919|28-11-2024,0.0,-2.0784619381657574,-2.0784619381657574,-5.274097168095597,-0.8054040010392222,"flat,down,flat"
2590,2024-11-22T11:35:00+05:30,CE,23565.55,23529.65,23579.9,23518.2,23524.4,23539.3,23523.95,23529.55,23519.361954,23472.032017,55.6883,0.20164396915324218,0.5818476499189205,0.23257698541332275,0.18557536466775676,0.7674230145866773,1.62747485643669,0.00494041463485205,0.8305886585361976,True,True,-0.03543307921944765,-0.020793064452125316,0.10799663067486533,0.31444205630677907,0.332264682980025,"down,up,up",True,217.15,20.698596,23550.0,-15.549999999999272,2024-11-28,6.0,NSE_FO|42919|28-11-2024,0.0,-3.3617315219894133,-3.3617315219894133,8.542482155192255,28.68984572875891,"flat,down,flat"
2593,2024-11-22T11:50:00+05:30,CE,23591.0,23560.75,23598.3,23557.95,23556.75,23569.8,23555.25,23560.65,23532.69223,23483.119463,60.0211,0.21109958188522746,0.7496902106567804,0.1809169764559984,0.06939281288722116,0.8190830235440016,1.116736492449368,-0.10733055849768433,0.8929614213876116,True,True,-0.026069263702265505,0.0010597261667585098,0.20622271205121215,0.14984527997964708,0.3344495782289918,"down,up,up",True,207.0,19.497747,23600.0,9.0,2024-11-28,6.0,NSE_FO|42921|28-11-2024,0.0,-1.4975845410627993,-1.4975845410627993,19.541062801932362,12.632850241545896,"flat,down,flat"
2671,2024-11-25T12:05:00+05:30,CE,24293.9,24282.85,24299.4,24281.25,24279.8,24283.35,24262.8,24283.35,24290.209783,24168.497573,55.2317,0.5035985775796402,0.6088154269973567,0.3030303030302787,0.08815426997236454,0.6969696969697212,0.7819504299435512,0.03688639612437235,0.8128408910420235,True,True,0.04033934444448718,-0.053923001247235654,-0.06750665804996915,-0.01893479433109621,-0.6022087849213297,"up,down,down",True,149.8,12.478892,24300.0,6.099999999998545,2024-11-28,3.0,NSE_FO|42967|28-11-2024,0.0,3.2376502002670184,3.2376502002670184,-5.413885180240329,-1.575433911882519,"flat,up,flat"
2672,2024-11-25T12:10:00+05:30,CE,24303.7,24293.45,24307.45,24292.15,24282.85,24299.4,24281.25,24293.9,24291.494565,24173.799629,58.0733,0.4868698252086429,0.6699346405229076,0.24509803921569792,0.08496732026139439,0.754901960784302,0.6756128702926739,-0.002698207795517664,0.8348323376641779,True,True,-0.09422433621218768,-0.10780251566634186,-0.08661232651818147,-0.07714874689862038,-0.5104161094812694,"down,down,up",True,154.65,11.951442,24300.0,-3.7000000000007276,2024-11-28,3.0,NSE_FO|42967|28-11-2024,0.0,-10.320077594568385,-10.320077594568385,-5.851923698674433,-7.694794697704498,"flat,down,flat"
2677,2024-11-25T12:35:00+05:30,CE,24289.3,24280.25,24289.55,24275.85,24283.5,24284.3,24276.9,24279.95,24287.931615,24193.451344,52.2281,0.3905200198872475,0.6605839416057512,0.018248175182480782,0.321167883211768,0.9817518248175192,0.676684428068827,0.04974328481945038,0.8056981751003094,True,False,-0.01790912047691183,-0.027172458654627942,-0.3273046156126361,-0.5833844532366134,-0.39708842988476706,"down,down,down",True,147.44,11.198243,24300.0,10.700000000000728,2024-11-28,3.0,NSE_FO|42967|28-11-2024,0.0,-3.1809549647314146,-3.1809549647314146,-26.817688551275086,-41.12859468258275,"flat,down,flat"
2839,2024-11-27T13:35:00+05:30,CE,24324.55,24300.0,24331.85,24299.5,24322.0,24324.05,24301.05,24301.05,24285.788661,24246.253749,60.67,0.16305575454777102,0.7588871715610627,0.2256568778979784,0.015455950540958965,0.7743431221020216,1.5063229711039547,-0.056458281801735545,0.8646990454454159,True,False,0.022816454980664688,0.0400829614525243,0.05447171684573815,-0.04111072969489672,-0.1331987642114564,"up,up,up",True,109.9,16.319458,24300.0,-24.549999999999272,2024-11-28,1.0,NSE_FO|42967|28-11-2024,0.0,0.0,0.0,2.36578707916287,6.141947224749772,"flat,flat,flat"
2901,2024-11-28T12:30:00+05:30,PE,24051.15,24090.8,24092.6,24049.35,24071.6,24096.15,24070.1,24091.15,24094.628636,24156.361826,43.63,0.2555566539558713,0.9167630057802963,0.04161849710980977,0.04161849710989388,0.04161849710989388,1.4313168621470433,-0.008419453275871333,0.1619891926245173,False,True,-0.14677052864417256,-0.08606657062136623,-0.10623192653990726,-0.26797055442255663,-0.2039403521245467,"down,up,down",True,79.5,19.175146,24050.0,-1.1500000000014552,2024-11-28,0.0,NSE_FO|42954|28-11-2024,0.0,22.389937106918236,22.389937106918236,7.924528301886789,32.578616352201266,"flat,up,flat"
2921,2024-11-28T14:10:00+05:30,PE,23958.9,24040.25,24042.2,23873.35,24047.0,24074.85,24034.7,24040.7,24015.217789,24071.557783,52.1701,0.23405213118276297,0.48178856973643763,0.011548711874448933,0.5066627183891135,0.5066627183891135,4.308019654775236,0.1123546379511132,0.22908590997284228,False,False,-0.15067469708543457,-0.17634365517615583,0.06344197772016699,-0.1479617177750261,-0.18072616021604876,"down,down,up",True,62.95,29.003818,23950.0,-8.900000000001455,2024-11-28,0.0,NSE_FO|42944|28-11-2024,0.0,20.730738681493243,20.730738681493243,-27.164416203335982,-19.698173153296274,"flat,up,flat"
2926,2024-11-28T14:35:00+05:30,PE,23941.25,23974.1,23974.1,23938.45,23973.45,24009.35,23956.15,23974.1,23988.574005,24048.888897,43.7072,0.2508011586661128,0.9214586255259622,0.0,0.0785413744740377,0.0785413744740377,0.8342532545295405,-0.06033707963209142,0.13314606687106154,False,True,-0.0743486660053225,-0.08771471832088967,-0.04573696026732409,-0.15015924398266894,0.09753041299012602,"down,down,up",True,38.7,29.956095,23950.0,8.75,2024-11-28,0.0,NSE_FO|42944|28-11-2024,0.0,30.620155038759673,30.620155038759673,-1.421188630490967,37.726098191214454,"flat,up,flat"
2927,2024-11-28T14:40:00+05:30,PE,23923.45,23940.55,23940.55,23914.95,23974.1,23974.1,23938.45,23941.25,23982.371719,24043.969724,38.8699,0.2561889975202991,0.6679687499999811,0.0,0.3320312500000189,0.3320312500000189,0.6159909222187431,-0.17438525050825718,0.06978597193985664,False,False,-0.013375997191043631,0.02863299398706518,-0.04848798981753126,-0.03281299310928057,0.44161690726044034,"down,up,down",True,24.55,21.466973,23900.0,-23.450000000000728,2024-11-28,0.0,NSE_FO|42940|28-11-2024,0.0,-16.293279022403258,-16.293279022403258,-39.71486761710794,-89.65376782077394,"flat,down,flat"
2930,2024-11-28T14:55:00+05:30,PE,23911.85,23928.9,23933.8,23911.0,23918.4,23944.1,23917.5,23930.3,23966.325367,24030.027046,38.5026,0.2650919987649437,0.7478070175440111,0.21491228070166551,0.03728070175432333,0.03728070175432333,0.603066800995369,-0.13571278242257037,0.09127067643190932,False,True,-0.052902640322676074,-0.027392276214509844,0.015682600886171502,0.19070042677585458,0.3816099548968399,"down,up,up",True,14.8,18.017345,23900.0,-11.849999999998545,2024-11-28,0.0,NSE_FO|42940|28-11-2024,0.0,-36.216216216216225,-36.216216216216225,-82.83783783783785,-98.64864864864865,"flat,down,flat"
3081,2024-12-02T15:00:00+05:30,CE,24280.7,24262.55,24288.35,24257.0,24256.85,24267.45,24252.8,24262.3,24243.058189,24200.552146,61.4009,0.17564079837336777,0.5789473684211259,0.24401913875592257,0.17703349282295153,0.7559808612440775,1.3595921240974345,-0.05750846651156631,0.8652824813953203,True,True,0.019768787555545238,-0.021210261648146284,-0.08113439892589887,0.1429118600369871,0.2016004480925209,"up,down,down",True,161.35,14.147232,24300.0,19.299999999999272,2024-12-05,3.0,NSE_FO|53015|05-12-2024,0.0,0.030988534242337388,0.030988534242337388,-9.17260613572977,7.406259683916962,"flat,up,flat"
3085,2024-12-02T15:20:00+05:30,CE,24275.0,24261.25,24275.45,24259.0,24274.65,24278.75,24261.0,24261.0,24253.173073,24211.418694,57.0828,0.17245738272391792,0.8358662613981394,0.027355623100346973,0.1367781155015137,0.972644376899653,0.7727239802697838,-0.02402542126120855,0.8466807895895632,True,False,0.0010298661174047373,0.16642636457261156,0.11204943357363843,0.13779608650875685,0.26570545829042225,"up,up,down",True,153.5,12.350497,24300.0,25.0,2024-12-05,3.0,NSE_FO|53015|05-12-2024,0.0,3.0944625407166124,3.0944625407166124,12.899022801302939,7.231270358306185,"flat,up,flat"
3119,2024-12-03T11:55:00+05:30,CE,24439.1,24404.2,24439.7,24400.55,24420.55,24420.55,24401.7,24403.35,24404.554498,24346.033478,58.2307,0.2403718866684462,0.8914431673051474,0.015325670498139475,0.09323116219671314,0.9846743295018605,2.1361624308448897,0.01640881418396814,0.8242173254533578,True,False,-0.06935607285046132,-0.10515935529539586,-0.07917640174964931,-0.15098755682491508,-0.043577709490111416,"down,down,up",True,130.05,7.802995,24450.0,10.900000000001455,2024-12-05,2.0,NSE_FO|53021|05-12-2024,0.0,-2.9988465974625185,-2.9988465974625185,-5.151864667435614,-10.495963091118805,"flat,down,flat"
3126,2024-12-03T12:30:00+05:30,CE,24412.5,24402.95,24415.15,24398.95,24391.65,24403.4,24382.65,24402.2,24407.513694,24361.91504,51.681,0.18717187842225255,0.5895061728394347,0.1635802469136627,0.2469135802469025,0.8364197530863373,0.8703626059559412,0.03508630214189155,0.8138409432545127,True,True,0.06328725038402756,0.10281618023552913,0.064720942140294,0.02416794674859787,0.17470558115720003,"up,up,down",True,144.85,7.577123,24400.0,-12.5,2024-12-05,2.0,NSE_FO|53019|05-12-2024,0.0,4.004142216085614,4.004142216085614,7.455988954090446,2.7614773904038663,"flat,up,flat"
3127,2024-12-03T12:35:00+05:30,CE,24427.95,24413.1,24428.3,24411.1,24402.95,24415.15,24398.95,24412.5,24409.460009,24364.504646,55.0851,0.18451170525799207,0.8633720930233462,0.02034883720921686,0.11627906976743695,0.9796511627907831,0.9291266511985478,-0.006718669726390215,0.8370659276257765,True,True,0.039503928901106385,0.0014327849860448576,0.03704772606788237,-0.03602430822070322,0.10500267112057221,"up,down,up",True,122.9,6.746683,24450.0,22.049999999999272,2024-12-05,2.0,NSE_FO|53021|05-12-2024,0.0,5.370219690805528,5.370219690805528,5.573637103336041,-0.40683482506102525,"flat,up,flat"
3128,2024-12-03T12:40:00+05:30,CE,24437.6,24428.0,24438.0,24425.6,24413.1,24428.3,24411.1,24427.95,24412.140008,24367.37113,59.6744,0.18372469381763362,0.7741935483868886,0.0322580645162426,0.19354838709686883,0.9677419354837574,0.6860138809377243,-0.05513646896826391,0.8639647049823745,True,True,-0.03805611025632334,-0.0024552329197570335,-0.03744230202637664,-0.10414279634660151,0.04051134317609526,"down,up,down",True,129.5,6.822905,24450.0,12.400000000001455,2024-12-05,2.0,NSE_FO|53021|05-12-2024,0.0,-1.8146718146718102,-1.8146718146718102,-1.7760617760617738,-8.030888030888034,"flat,down,flat"
3177,2024-12-04T10:30:00+05:30,CE,24545.8,24533.2,24551.15,24527.0,24526.55,24534.15,24515.55,24533.15,24522.936301,24481.444883,59.0773,0.1694810833196092,0.5217391304346909,0.22153209109738553,0.2567287784679236,0.7784679089026145,1.1041978217721133,-0.016571013153236225,0.8425394517518034,True,True,-0.03564764644053158,-0.06538796861377211,-0.09879490584947324,-0.03442544141971632,-0.019555280333088645,"down,down,down",True,110.8,10.927513,24550.0,4.200000000000728,2024-12-05,1.0,NSE_FO|53028|05-12-2024,0.0,-3.384476534296029,-3.384476534296029,-11.101083032490973,-6.453068592057754,"flat,down,flat"
3181,2024-12-04T10:50:00+05:30,CE,24544.1,24520.9,24549.0,24520.25,24529.4,24531.8,24515.85,24521.55,24526.359172,24489.095659,52.298,0.15216369570718288,0.8069565217390292,0.17043478260874625,0.02260869565222453,0.8295652173912538,1.377761501289441,0.024908597143006885,0.8194952238094433,True,False,-0.04115041904163748,-0.027501517676345844,-0.047873012251416845,-0.011204322016289047,-0.05153988127492073,"down,up,down",True,107.6,9.769786,24550.0,5.900000000001455,2024-12-05,1.0,NSE_FO|53028|05-12-2024,0.0,-3.6245353159851224,-3.6245353159851224,-3.578066914498136,-3.717472118959108,"flat,down,flat"
3264,2024-12-05T11:30:00+05:30,PE,24338.1,24357.5,24358.9,24333.65,24347.4,24361.3,24345.05,24356.15,24386.095748,24425.334667,38.5589,0.16064843956063957,0.768316831683226,0.055445544554513074,0.176237623762261,0.176237623762261,0.7933169596901986,-0.11152153375034915,0.10471025902758661,False,True,0.02280375214171571,0.05546858629063075,0.06574054671482162,0.2635785044847439,1.1251905448658779,"up,up,up",True,158.35,20.243589,24350.0,11.900000000001455,2024-12-05,0.0,NSE_FO|53018|05-12-2024,0.0,-1.8945374171139882,-1.8945374171139882,-7.578149668455953,-24.02904957372908,"flat,down,flat"
3288,2024-12-05T13:30:00+05:30,CE,24619.95,24581.25,24627.6,24579.6,24607.3,24609.25,24570.75,24580.45,24565.558867,24508.966536,59.1129,0.23090459941211383,0.8062500000000151,0.15937499999995453,0.03437500000003032,0.8406250000000455,1.3530688574204537,-0.0571577999752364,0.8650876666529147,True,False,0.12489871019234403,0.12347709885681252,0.11779065351473093,0.12144622552035164,0.9173454860793727,"up,down,down",True,128.65,21.920614,24600.0,-19.950000000000728,2024-12-05,0.0,NSE_FO|53035|05-12-2024,0.0,14.574426739214925,14.574426739214925,8.970073843762139,-10.182666148464833,"flat,up,flat"
3307,2024-12-05T15:05:00+05:30,CE,24717.85,24665.0,24718.3,24649.7,24524.2,24666.85,24511.3,24666.85,24688.79568,24616.195744,50.0053,0.2949275215188129,0.7704081632653013,0.006559766763859142,0.2230320699708396,0.9934402332361408,1.0373669871717102,0.1583539371734901,0.7453589237925079,True,True,0.13411360615911763,0.06452826601019396,0.10114148277459407,-0.024476238831448824,-0.0016182637243846742,"up,down,up",False,,,,,,,,,,,,,
3308,2024-12-05T15:10:00+05:30,CE,24751.0,24717.35,24752.05,24714.6,24665.0,24718.3,24649.7,24717.85,24694.719901,24621.482186,53.9865,0.29745453359279456,0.8985313751669106,0.02803738317755012,0.0734312416555393,0.9719626168224499,0.5844214952067486,-0.08050343992439096,0.8780574666246661,True,True,-0.06949214173165015,-0.03292796250657127,-0.19978990747848865,-0.18322492020523834,-0.25756535089491334,"down,up,down",True,4.59,25.634892,24750.0,-1.0,2024-12-05,0.0,NSE_FO|53041|05-12-2024,0.0,-92.37472766884532,-92.37472766884532,-98.91067538126363,,"flat,down,flat"
3316,2024-12-06T09:35:00+05:30,CE,24705.75,24691.25,24713.85,24690.6,24705.25,24715.75,24685.75,24691.4,24701.957641,24645.522297,50.223,0.22898822479761768,0.6236559139784946,0.34838709677413093,0.027956989247374418,0.6516129032258691,0.44907337909233325,0.045978708105106056,0.8077896066082773,True,False,0.08075043259160612,0.06961942058023225,0.047357396557484506,-0.252775163676475,-0.04533357619178016,"up,down,down",True,240.55,0.0,24700.0,-5.75,2024-12-12,6.0,NSE_FO|46125|12-12-2024,0.0,0.6859280814799323,0.6859280814799323,-1.163999168572027,-22.178341301184794,"flat,up,flat"
3317,2024-12-06T09:40:00+05:30,CE,24725.7,24706.6,24726.9,24692.9,24691.25,24713.85,24690.6,24705.75,24704.218818,24648.666521,51.8053,0.2253764801137333,0.5617647058824171,0.03529411764708022,0.40294117647050265,0.9647058823529198,0.6732172553661157,0.045817348378377434,0.8078792509009026,True,True,-0.011122030923290342,-0.03336609276987102,-0.15550621418200788,-0.30272145985756593,-0.005662124833680968,"down,down,down",True,215.9,0.0,24750.0,24.299999999999272,2024-12-12,6.0,NSE_FO|46129|12-12-2024,0.0,0.04631773969430028,0.04631773969430028,-9.37934228809634,-21.76933765632237,"flat,up,flat"
3321,2024-12-06T10:00:00+05:30,CE,24726.95,24688.05,24751.05,24675.7,24717.55,24717.7,24666.5,24687.25,24707.274279,24658.263809,48.7686,0.19875880305130317,0.516257465162604,0.3198407431983943,0.16390179163900176,0.6801592568016057,1.5547297044119113,0.1277934532294281,0.7623369704280994,True,False,-0.3382948564218452,-0.30776136967964984,-0.398552995820347,-0.07400831885857038,-0.011323677202401721,"down,up,down",True,214.85,22.006664,24750.0,23.049999999999272,2024-12-12,6.0,NSE_FO|46129|12-12-2024,0.0,-23.434954619501976,-23.434954619501976,-26.87921805911101,-15.499185478240626,"flat,down,flat"
3754,2024-12-13T14:50:00+05:30,CE,24733.25,24715.6,24733.25,24705.85,24738.75,24738.75,24709.7,24716.25,24704.035403,24614.887338,59.1772,0.3621713306092453,0.6441605839416248,0.0,0.35583941605837527,1.0,0.7709353761733153,-0.007345346500663229,0.8374140813892601,True,False,0.04811336965421631,0.0426551302396542,0.21934036165890047,0.22965036944194261,-0.16900326483579503,"up,down,up",True,141.55,16.105001,24750.0,16.75,2024-12-19,6.0,NSE_FO|47421|19-12-2024,0.0,2.1193924408336273,2.1193924408336273,11.126810314376545,16.389968209113377,"flat,up,flat"
3768,2024-12-16T09:45:00+05:30,CE,24754.25,24746.7,24761.95,24741.8,24691.3,24748.15,24691.3,24746.4,24731.462324,24670.313172,55.9428,0.24786532531497846,0.37468982630266634,0.38213399503722933,0.2431761786601043,0.6178660049627707,0.6316126157771457,-0.04179969572590645,0.8565553865143966,True,True,0.01373501519941608,-0.10543644020723127,-0.12098932506539575,-0.2433925487542543,-0.30641203025742464,"up,down,down",True,168.65,18.03725,24750.0,-4.25,2024-12-19,3.0,NSE_FO|47421|19-12-2024,0.0,0.0,0.0,-7.797213163356067,-16.780314260302408,"flat,flat,flat"
3772,2024-12-16T10:05:00+05:30,CE,24745.55,24723.9,24745.85,24716.1,24726.25,24737.25,24710.8,24724.3,24733.775798,24680.42908,50.3273,0.2161498806486595,0.7277310924369014,0.010084033613420921,0.26218487394967765,0.9899159663865791,0.9468757508366642,0.07146421211366158,0.7936309932701958,True,False,-0.08041849948777788,-0.20832028384901233,-0.22812182392390037,-0.16103905550694386,-0.3192493195746306,"down,down,down",True,151.25,18.592984,24750.0,4.450000000000728,2024-12-19,3.0,NSE_FO|47421|19-12-2024,0.0,0.0,0.0,-7.768595041322314,-15.338842975206605,"flat,flat,flat"
3860,2024-12-17T11:10:00+05:30,PE,24467.85,24491.4,24492.0,24465.45,24481.15,24496.05,24470.4,24492.3,24496.449269,24557.010824,44.1579,0.24661615142838292,0.8870056497176481,0.022598870056442986,0.09039548022590896,0.09039548022590896,0.8900808186678166,-0.018162913943740998,0.15657615892014656,False,True,-0.03964385918663507,-0.054357044039420196,-0.19781059635398213,-0.30059854053379953,-0.36210782720998597,"down,down,down",True,142.8,18.77256,24450.0,-17.849999999998545,2024-12-19,2.0,NSE_FO|47410|19-12-2024,0.0,1.6736694677871051,1.6736694677871051,20.658263305322127,26.820728291316513,"flat,up,flat"
3861,2024-12-17T11:15:00+05:30,PE,24458.15,24468.05,24488.1,24457.95,24491.4,24492.0,24465.45,24467.85,24492.80172,24553.133929,39.7707,0.24572101131554963,0.32835820895517526,0.6650082918739876,0.006633499170837216,0.006633499170837216,1.0099927983995356,-0.019196333901489372,0.15600203672139606,False,False,-0.01471902004036357,-0.1582294654338154,-0.14310158372567017,-0.26146703655019177,-0.3839211060525896,"down,down,up",True,145.19,17.83134,24450.0,-8.150000000001455,2024-12-19,2.0,NSE_FO|47410|19-12-2024,0.0,1.9698326331014628,1.9698326331014628,15.917074178662451,24.319856739444866,"flat,up,flat"
3862,2024-12-17T11:20:00+05:30,PE,24454.55,24458.45,24467.6,24449.55,24468.05,24488.1,24457.95,24458.15,24489.158699,24549.267892,38.1512,0.24485126507413418,0.21606648199454917,0.5069252077561321,0.27700831024931866,0.27700831024931866,0.622226695972772,-0.08803364486703011,0.11775908618498591,False,False,-0.14353157183427437,-0.1284014631223957,-0.12983268962217664,-0.20139401461077797,-0.30853154116514403,"down,up,down",True,148.05,16.66988,24450.0,-4.549999999999272,2024-12-19,2.0,NSE_FO|47410|19-12-2024,0.0,16.379601485984463,16.379601485984463,11.719013846673416,16.717325227963524,"flat,up,flat"
3877,2024-12-17T12:35:00+05:30,PE,24410.65,24458.65,24459.35,24409.05,24428.25,24460.05,24423.25,24460.05,24423.561126,24483.608683,54.183,0.24525615393327047,0.9542743538767534,0.013916500993978126,0.03180914512926851,0.03180914512926851,1.5484620600936045,0.14653421675637274,0.2480745648646522,False,True,-0.045062298627853006,-0.049978185750894494,0.015566975889618967,-0.05305061520279356,-0.15054904314305437,"down,down,up",True,131.4,15.568862,24400.0,-10.650000000001455,2024-12-19,2.0,NSE_FO|47408|19-12-2024,0.0,0.0,0.0,2.777777777777782,-8.751902587519025,"flat,flat,flat"
3878,2024-12-17T12:40:00+05:30,PE,24399.65,24411.3,24421.35,24399.65,24458.65,24459.35,24409.05,24410.65,24421.283876,24480.316186,44.9273,0.24114194257735347,0.536866359446976,0.463133640553024,0.0,0.0,0.6842496976608684,0.00027076381542004045,0.16681709100856532,False,False,-0.004918103333452438,0.060656607779206964,0.14303483861447938,-0.11905908486393416,-0.1756172731985999,"down,up,up",True,135.05,13.678501,24400.0,0.3499999999985448,2024-12-19,2.0,NSE_FO|47408|19-12-2024,0.0,0.0,0.0,-0.5923731951129295,-14.661236579044806,"flat,flat,flat"
3879,2024-12-17T12:45:00+05:30,PE,24398.45,24399.6,24402.1,24384.55,24411.3,24421.35,24399.65,24399.65,24419.109221,24477.105747,43.1593,0.2369419268743033,0.06552706552694387,0.14245014245014836,0.7920227920229078,0.7920227920229078,0.5716261209490281,-0.06965537049718679,0.12796923861267356,False,False,0.06557793630333074,0.14796021878438403,-0.026231174521338264,-0.17439632435666721,-0.1377136662370035,"up,up,down",True,134.25,12.965721,24400.0,1.5499999999992724,2024-12-19,2.0,NSE_FO|47408|19-12-2024,0.0,0.0,0.0,-10.689013035381747,-2.1601489757914383,"flat,flat,flat"
3882,2024-12-17T13:00:00+05:30,PE,24392.05,24434.25,24436.5,24385.4,24415.1,24434.65,24412.1,24434.55,24417.499411,24469.898666,50.6356,0.21413760520719707,0.825831702544069,0.04403131115460008,0.13013698630133086,0.13013698630133086,1.623595474737523,0.07781545800484224,0.209897476669357,False,True,0.02316328475876958,-0.08793848815495511,-0.14820402549190337,-0.2109293806793637,-0.16296293259484135,"up,down,down",True,131.35,14.197381,24400.0,7.950000000000728,2024-12-19,2.0,NSE_FO|47408|19-12-2024,0.0,0.0,0.0,-2.360106585458694,11.990864103540162,"flat,flat,flat"
3884,2024-12-17T13:10:00+05:30,PE,24370.6,24398.25,24405.15,24369.25,24391.2,24403.85,24387.25,24397.7,24411.326729,24463.284313,44.2468,0.2123900590583786,0.7701949860724328,0.1922005571030968,0.03760445682447048,0.03760445682447048,1.1654690795534732,-0.025302717335150403,0.1526096014804733,False,True,-0.060318580584791066,-0.0034878090814282163,-0.14525698997972072,-0.05662560626328146,-0.1407433546978707,"down,up,down",True,115.45,12.882699,24350.0,-20.599999999998545,2024-12-19,2.0,NSE_FO|47401|19-12-2024,0.0,0.0,0.0,4.590731918579468,10.134257254222609,"flat,flat,flat"
3885,2024-12-17T13:15:00+05:30,PE,24355.9,24369.4,24378.25,24352.45,24398.25,24405.15,24369.25,24370.6,24406.047993,24459.073163,39.918,0.21679141170489494,0.5232558139535032,0.34302325581390675,0.1337209302325901,0.1337209302325901,0.8474106693667077,-0.1138979690934517,0.10339001717030559,False,False,0.05686507170746531,-0.08498967395990592,-0.06281845466602716,0.03674674308893159,-0.03572029775126654,"up,down,up",True,120.75,12.912791,24350.0,-5.900000000001455,2024-12-19,2.0,NSE_FO|47401|19-12-2024,0.0,0.0,0.0,-6.542443064182199,1.821946169772259,"flat,flat,flat"
3887,2024-12-17T13:25:00+05:30,PE,24335.2,24369.95,24372.35,24333.6,24355.55,24374.35,24353.55,24369.75,24396.172847,24450.84989,40.9965,0.22362021461823176,0.896774193548387,0.06193548387091141,0.04129032258070149,0.04129032258070149,1.2747092939103963,-0.09764993529684961,0.11241670261286074,False,True,0.02219007856930626,0.1590288964134288,0.08876031427725493,0.15943982379433608,-0.07109043689798838,"up,up,down",True,127.15,13.915138,24350.0,14.799999999999272,2024-12-19,2.0,NSE_FO|47401|19-12-2024,0.0,0.0,0.0,-3.3031852143138045,-13.605977192292576,"flat,flat,flat"
3890,2024-12-17T13:40:00+05:30,PE,24356.8,24373.1,24381.95,24355.4,24340.7,24374.9,24339.05,24373.9,24386.171316,24440.271281,44.6906,0.22135582857486058,0.6139359698681627,0.3333333333334247,0.05273069679841264,0.05273069679841264,0.8899568520090675,-0.017310286003074046,0.15704984110940606,False,True,0.03305031859685703,0.030176377849315934,0.07061682979702066,-0.08416540760691059,-0.10243545950207222,"up,down,up",True,109.85,13.754666,24350.0,-6.799999999999272,2024-12-19,2.0,NSE_FO|47401|19-12-2024,0.0,0.0,0.0,-3.4592626308602616,-12.517068730086484,"flat,flat,flat"
3895,2024-12-17T14:05:00+05:30,PE,24341.8,24352.55,24370.3,24339.9,24373.3,24388.3,24348.65,24352.3,24375.163963,24425.528183,41.8212,0.20619500885574554,0.35361842105265695,0.5838815789474103,0.062499999999932686,0.062499999999932686,1.0090416437792173,-0.019954585771742837,0.1555807856823678,False,False,-0.022594877946577493,0.022184061983918427,-0.07209820144771246,-0.05237903523979328,0.055049338997122055,"down,up,down",True,110.8,14.531581,24350.0,8.200000000000728,2024-12-19,2.0,NSE_FO|47401|19-12-2024,0.0,0.0,0.0,3.3393501805054173,13.222021660649824,"flat,flat,flat"
3896,2024-12-17T14:10:00+05:30,PE,24336.3,24341.6,24347.15,24331.65,24352.55,24370.3,24339.9,24341.8,24371.462633,24422.029039,39.9751,0.20705243581215665,0.3419354838709208,0.35806451612922,0.29999999999985916,0.29999999999985916,0.532961630991877,-0.09975861262867905,0.11124521520629078,False,False,0.044789059963928186,-0.049514511244516515,-0.07560722048954778,-0.018285441911879488,-0.007807267333151783,"up,down,down",True,114.5,13.933452,24350.0,13.700000000000728,2024-12-19,2.0,NSE_FO|47401|19-12-2024,0.0,0.0,0.0,-4.628820960698688,18.602620087336255,"flat,flat,flat"
3898,2024-12-17T14:20:00+05:30,PE,24324.25,24348.5,24350.95,24313.65,24336.9,24350.05,24330.4,24347.2,24364.875534,24415.375172,42.0109,0.20683539631991835,0.6501340482573853,0.06568364611262133,0.28418230562999336,0.28418230562999336,1.2842552271683703,-0.05715413559394443,0.13491436911447646,False,True,-0.026105635322768616,0.012333371018633668,0.019733393629810875,-0.04522236040165679,0.0014388932855012788,"down,up,up",True,101.05,13.767537,24300.0,-24.25,2024-12-19,2.0,NSE_FO|47399|19-12-2024,0.0,0.0,0.0,9.648688767936665,-2.6719445818901564,"flat,flat,flat"
3904,2024-12-17T14:50:00+05:30,PE,24313.25,24332.0,24343.1,24307.75,24331.6,24340.7,24322.1,24329.85,24346.725408,24396.047372,40.4587,0.20217194715161368,0.5304101838755523,0.31400282885428576,0.15558698727016199,0.15558698727016199,1.3407968877429677,-0.014890741729105879,0.15839403237271893,False,False,0.07423935508415894,0.14004709366291745,0.17253966458618542,0.04668236455430082,0.14662786752080226,"up,up,up",True,97.85,12.950441,24300.0,-13.25,2024-12-19,2.0,NSE_FO|47399|19-12-2024,0.0,0.0,0.0,-7.204905467552374,-18.405723045477764,"flat,flat,flat"
