i,direction,label,u5,u15,u30,u45,u60,u5_raw,u30_raw,mfe,mae,o5,o15,o30,o45,o60,omfe,omae,has_opt
1406,CE,C_Trend+Impulse+Pullback,-0.1722213689653418,-0.1386371781088358,-0.1742691854809797,-0.07372139456304216,-0.08170787897404663,-0.1722213689653418,-0.1742691854809797,0.008191266062551605,-0.17693134695131452,0.0,-13.38424437299036,-11.736334405144701,-17.04180064308682,-15.795819935691322,3.5771704180064217,-20.136655948553063,True
1437,PE,C_Trend+Impulse+Pullback,-0.0760171947589594,0.11567833985056675,0.201817389346437,0.10390393740148385,0.10906814900195627,0.0760171947589594,-0.201817389346437,0.201817389346437,-0.0760171947589594,0.0,0.0,-13.455377574370711,-15.972540045766593,8.512585812356976,9.610983981693364,-23.707093821510302,True
1445,PE,C_Trend+Impulse+Pullback,0.10844351538762398,0.05783654154006834,0.065892345540286,-0.13860114061921003,-0.10389921569518012,-0.10844351538762398,-0.065892345540286,0.113607492310841,-0.13860114061921003,0.0,0.0,16.485686080947684,11.10562685093781,7.4037512339585385,24.383020730503457,0.0,True
1452,PE,C_Trend+Impulse+Pullback,-0.18712845696562397,-0.22662186611526192,-0.4054794520548022,-0.5115533729646016,-0.440010338588781,0.18712845696562397,0.4054794520548022,-0.18712845696562397,-0.5115533729646016,0.0,0.0,-15.29308065226973,-21.11062141912737,-21.68356104010578,2.644336712208021,-24.812692816218604,True
1489,CE,C_Trend+Impulse+Pullback,-0.010230576738534669,0.06322496424413515,0.16389383935129231,0.13279288606615758,-0.2021561963534091,-0.010230576738534669,0.16389383935129231,0.16389383935129231,-0.29198066011772994,0.0,0.0,-5.061349693251537,2.9141104294478617,0.6646216768916213,5.265848670756652,-18.20040899795501,True
1497,CE,C_Trend+Impulse+Pullback,0.01839399946861331,-0.40589425494083065,-0.41100369923766644,-0.36685810051299006,-0.2851069917635729,0.01839399946861331,-0.41100369923766644,0.01839399946861331,-0.41100369923766644,0.0,0.0,1.5546639919759249,-0.15045135406219226,-31.64493480441324,7.97392176529589,-35.30591775325978,True
1504,CE,C_Trend+Impulse+Pullback,0.01311590980352939,0.07685103400505433,0.027256500060457434,-0.009222124080610072,0.006353018811089406,0.01311590980352939,0.027256500060457434,0.08361392499749432,-0.0946804738942153,0.0,0.0,2.3330283623055785,2.3330283623055785,-16.697163769441904,16.65141811527905,-21.225983531564506,True
1581,PE,C_Trend+Impulse+Pullback,0.01420144648935917,0.007615268407334952,0.16486027011562987,0.13995628424298134,0.2350442303021727,-0.01420144648935917,-0.16486027011562987,0.2350442303021727,-0.0072036322772195405,0.0,0.0,0.0,3.785103785103778,3.785103785103778,48.10744810744809,-7.936507936507936,True
1590,PE,C_Trend+Impulse+Pullback,-0.030503765566192165,0.09522121413230167,-0.027618274228857764,0.055236548457693324,0.06595408771069566,0.030503765566192165,0.027618274228857764,0.09522121413230167,-0.030503765566192165,0.0,0.0,-16.330645161290324,-16.330645161290324,7.056451612903225,8.467741935483861,-23.38709677419355,True
1597,PE,C_Trend+Impulse+Pullback,-0.006803702863744654,-0.03463703276087582,0.04432715502133977,0.053604931653716825,0.051337030699138975,0.006803702863744654,-0.04432715502133977,0.06783085582335868,-0.03463703276087582,0.0,0.0,14.999999999999995,14.999999999999995,25.15384615384615,31.538461538461547,-13.653846153846155,True
1687,PE,C_Trend+Impulse+Pullback,-0.02283870427022272,-0.023886351255075766,-0.014038469597288383,-0.2692452751120955,-0.10329799270838436,0.02283870427022272,0.014038469597288383,0.012152705024526256,-0.34970456355027935,0.0,-0.8275553567434679,-1.5880116305077214,-2.8405278461194463,-2.4379333482442482,8.342652650413768,-10.735853276671884,True
1694,PE,C_Trend+Impulse+Pullback,-0.24699162112322703,-0.15154401160442088,0.007535337593589375,0.005860818128355927,0.12328649562846072,0.24699162112322703,-0.007535337593589375,0.12328649562846072,-0.24699162112322703,0.0,-16.88450824941076,-9.299335761731301,-8.29226483822584,-2.3998285836725928,4.863938290122132,-18.57724448253696,True
1701,PE,C_Trend+Impulse+Pullback,0.01423436888365881,0.07703305513514502,-0.0445870672385551,0.04144713292596469,0.013397053066965814,-0.01423436888365881,0.0445870672385551,0.11659622747358656,-0.08310359480614427,0.0,2.3281352954096124,6.259609048978695,7.775093345047217,-1.8449374039095177,9.81770261366132,-4.458598726114652,True
1708,PE,C_Trend+Impulse+Pullback,-0.03410391441800442,0.10398555500458206,0.06674324355425698,-0.005649114658212717,-0.1286742783256134,0.03410391441800442,-0.06674324355425698,0.11507455785216836,-0.1286742783256134,0.0,-2.013119203800053,4.048857724496715,4.2524315765663765,3.5059941189776067,6.310789414159687,-5.4512553720877674,True
1715,PE,C_Trend+Impulse+Pullback,-0.05527105848264213,-0.1348278850864526,-0.22736503603086877,-0.2254807954007898,-0.2954070587841251,0.05527105848264213,0.22736503603086877,-0.05527105848264213,-0.3471189960766008,0.0,-3.684094418707255,-9.309508052062649,-10.213986322523718,-13.545113611294957,1.1250827266710712,-17.913081844253252,True
1808,CE,C_Trend+Impulse+Pullback,-0.004130917022271419,-0.039450257562678726,0.562424352582025,0.5729581909888148,0.6117888109981484,-0.004130917022271419,0.562424352582025,0.7317919504950865,-0.039450257562678726,0.0,1.2723521320495146,-0.9628610729023422,12.207702888583217,32.8404401650619,33.42503438789546,-11.62310866574966,True
1815,CE,C_Trend+Impulse+Pullback,0.04254636937648382,0.2402739410681365,0.3074848724019974,0.20060510392001518,-0.05508418837149032,0.04254636937648382,0.3074848724019974,0.32269468560905956,-0.05508418837149032,0.0,4.168734491315139,15.632754342431761,8.53598014888337,30.074441687344926,35.7816377171216,-15.533498759305218,True
1826,CE,C_Trend+Impulse+Pullback,-0.04851016246792961,-0.10421462869170117,0.1496415181214239,0.1819131092547499,0.15272479115964188,-0.04851016246792961,0.1496415181214239,0.1819131092547499,-0.10421462869170117,0.0,-11.8946474086661,-10.152931180968567,-11.04502973661852,10.280373831775707,21.537807986406126,-23.95921835174172,True
1833,CE,C_Trend+Impulse+Pullback,0.014372004976825892,0.013345433192757383,0.14885290868849044,0.16548337159023596,0.3566310377819404,0.014372004976825892,0.14885290868849044,0.3566310377819404,0.013345433192757383,0.0,0.29835902536051434,-1.442068622575836,2.436598707110893,16.310293386374944,18.89607160616609,-5.121829935355536,True
